TimeStep,LE11,LE12,LE22,LE33,PE11,PE12,PE22,PE33,S11,S12,S22,S33
0.02313032,0.06995257,0.000411465,0.069578841,-0.139277607,0.069663368,0.000253552,0.06936793,-0.139031306,27139438,4001251,23171860,0
0.023161037,0.070040025,0.000375738,0.069659963,-0.139360651,0.069663368,0.000253552,0.06936793,-0.139031306,35779480,3095990,31490912,0
0.023191754,0.070084579,0.000347419,0.069694623,-0.139399663,0.069663368,0.000253552,0.06936793,-0.139031306,40014284,2378434.25,35224520,0
0.023222471,0.070081189,0.000339018,0.069682047,-0.139391795,0.069663368,0.000253552,0.06936793,-0.139031306,39444116,2165556,34188748,0
0.023253186,0.070032008,0.000355544,0.06962201,-0.139338002,0.069663368,0.000253552,0.06936793,-0.139031306,34225660,2584295.25,28420088,0
0.02328049,0.069966473,0.000378671,0.06954053,-0.139265597,0.069663368,0.000253552,0.06936793,-0.139031306,27234670,3170307.5,20621300,0
0.023311205,0.06987951,0.000408648,0.069436483,-0.139171511,0.069663368,0.000253552,0.06936793,-0.139031306,18060172,3929878,10580700,0
0.023341922,0.069792792,0.000451798,0.069350384,-0.139086396,0.069663368,0.000253552,0.06936793,-0.139031306,9352106,5023207.5,1903954,0
0.023372639,0.069743834,0.000507231,0.069282815,-0.139028996,0.069663368,0.000253552,0.06936793,-0.139031306,3962444.75,6427802,-4428781,0
0.023403356,0.069725059,0.000539132,0.069266126,-0.139011532,0.069663368,0.000253552,0.06936793,-0.139031306,2125650.25,7236115.5,-6159614.5,0
0.023430659,0.069748498,0.000576791,0.069289498,-0.139034584,0.069663368,0.000253552,0.06936793,-0.139031306,4482352,8190331.5,-3806332.5,0
0.023461375,0.069807231,0.000602766,0.06936384,-0.139100134,0.069663368,0.000253552,0.06936793,-0.139031306,10780179,8848486,3282165.25,0
0.02349209,0.069899857,0.000615082,0.069462404,-0.139194295,0.069663368,0.000253552,0.06936793,-0.139031306,20246204,9160571,13049433,0
0.023522807,0.069996603,0.000596984,0.06958057,-0.139300153,0.069663368,0.000253552,0.06936793,-0.139031306,30512902,8701981,24401564,0
0.023550112,0.070076436,0.000587738,0.069675803,-0.139386386,0.069663368,0.000253552,0.06936793,-0.139031306,38928632,8467706,33597928,0
0.023580827,0.070129335,0.00055405,0.069759525,-0.139453664,0.069663368,0.000253552,0.06936793,-0.139031306,45019268,7614119.5,41250236,0
0.023611544,0.070142329,0.000523298,0.069792107,-0.13947612,0.069663368,0.000253552,0.06936793,-0.139031306,46815676,6834895.5,44039424,0
0.023642261,0.070098832,0.000483218,0.069773614,-0.139445588,0.069663368,0.000253552,0.06936793,-0.139031306,43063920,5819357.5,41554716,0
0.023672976,0.070001267,0.000474905,0.069707893,-0.139365166,0.069663368,0.000253552,0.06936793,-0.139031306,34044284,5608713,34148764,0
0.02370028,0.069890969,0.000445938,0.069608405,-0.139261842,0.069663368,0.000253552,0.06936793,-0.139031306,23218298,4874745.5,23870552,0
0.023730997,0.069745496,0.000449548,0.069484442,-0.139129132,0.069663368,0.000253552,0.06936793,-0.139031306,9120870,4966213.5,10863437,0
0.023761712,0.069616318,0.000452419,0.069352411,-0.139000475,0.069663368,0.000253552,0.06936793,-0.139031306,-3945081.25,5038941.5,-2347392.25,0
0.023792429,0.069506533,0.000464948,0.069257945,-0.138899878,0.069663368,0.000253552,0.06936793,-0.139031306,-14606907,5356415.5,-12232502,0
0.023823146,0.069459952,0.000476877,0.069192044,-0.138844475,0.069663368,0.000253552,0.06936793,-0.139031306,-19775054,5658664.5,-18379900,0
0.023850448,0.069462955,0.00049914,0.069187731,-0.138843819,0.069663368,0.000253552,0.06936793,-0.139031306,-19655788,6222795,-18631416,0
0.023881165,0.069530778,0.000504466,0.069230162,-0.138898134,0.069663368,0.000253552,0.06936793,-0.139031306,-13466676,6357737,-13728979,0
0.023911882,0.069652714,0.000508129,0.069324203,-0.139004499,0.069663368,0.000253552,0.06936793,-0.139031306,-1896265.125,6450562,-3572265,0
0.023942597,0.069817647,0.000518701,0.0694445,-0.139144987,0.069663368,0.000253552,0.06936793,-0.139031306,13581190,6718415.5,9643016,0
0.023973314,0.069990203,0.000506323,0.069581434,-0.139297426,0.069663368,0.000253552,0.06936793,-0.139031306,30050684,6404779,24307470,0
0.024000617,0.070135757,0.00049891,0.069685705,-0.13942048,0.069663368,0.000253552,0.06936793,-0.139031306,43662524,6216964,35827256,0
0.024031334,0.070255369,0.000490159,0.069773667,-0.139522716,0.069663368,0.000253552,0.06936793,-0.139031306,54904984,5995232,45465692,0
0.024062051,0.07031963,0.000473138,0.069799438,-0.139567062,0.069663368,0.000253552,0.06936793,-0.139031306,60408912,5563935,49019380,0
0.024092767,0.070310593,0.00045217,0.069768354,-0.139547303,0.069663368,0.000253552,0.06936793,-0.139031306,58949768,5032649,46442816,0
0.02412007,0.070241258,0.000453499,0.0696951,-0.139477059,0.069663368,0.000253552,0.06936793,-0.139031306,51876768,5066304,39171296,0
0.024150787,0.070118278,0.000444828,0.069565855,-0.139352828,0.069663368,0.000253552,0.06936793,-0.139031306,39349248,4846618.5,26325878,0
0.024181502,0.069955476,0.000449352,0.069425344,-0.139203444,0.069663368,0.000253552,0.06936793,-0.139031306,23528084,4961241.5,11634390,0
0.024212219,0.06979052,0.000455917,0.069285616,-0.139053375,0.069663368,0.000253552,0.06936793,-0.139031306,7563809.5,5127583,-3051398.5,0
0.024242936,0.069642134,0.000478777,0.069186054,-0.138931245,0.069663368,0.000253552,0.06936793,-0.139031306,-6144896,5706809.5,-14285413,0
0.024270238,0.069553211,0.000486118,0.069129415,-0.138859555,0.069663368,0.000253552,0.06936793,-0.139031306,-14284080,5892832,-20788866,0
0.024300955,0.069501758,0.000497528,0.069129631,-0.138834327,0.069663368,0.000253552,0.06936793,-0.139031306,-18170650,6181941.5,-22056944,0
0.024331672,0.069509208,0.000515417,0.069193371,-0.13886939,0.069663368,0.000253552,0.06936793,-0.139031306,-16016149,6635224,-17050170,0
0.024362387,0.069580272,0.000510698,0.069303803,-0.138958782,0.069663368,0.000253552,0.06936793,-0.139031306,-7884972,6515639.5,-6923735,0
0.024393104,0.069691293,0.000515463,0.069449827,-0.139085382,0.069663368,0.000253552,0.06936793,-0.139031306,4156886.75,6636388.5,6892189,0
0.024420409,0.06981235,0.000504763,0.06958653,-0.13921234,0.069663368,0.000253552,0.06936793,-0.139031306,16725908,6365254.5,20253908,0
0.024451124,0.069938153,0.000489877,0.069730975,-0.139345452,0.069663368,0.000253552,0.06936793,-0.139031306,29846604,5988078,34319100,0
0.02448184,0.070045628,0.000480467,0.069829412,-0.139446869,0.069663368,0.000253552,0.06936793,-0.139031306,40432400,5749643.5,44447320,0
0.024512557,0.070103638,0.000469978,0.069870539,-0.139495686,0.069663368,0.000253552,0.06936793,-0.139031306,45846788,5483862,49005732,0
0.024543272,0.070105061,0.000462004,0.069846481,-0.13948454,0.069663368,0.000253552,0.06936793,-0.139031306,45353740,5281825.5,47221432,0
0.024570577,0.070059828,0.000467846,0.069775075,-0.139427096,0.069663368,0.000253552,0.06936793,-0.139031306,40150376,5429851,40691768,0
0.024601294,0.069979146,0.000477755,0.06964203,-0.139321819,0.069663368,0.000253552,0.06936793,-0.139031306,30726802,5680921.5,28614686,0
0.024632009,0.069863543,0.000483767,0.06949766,-0.139193773,0.069663368,0.000253552,0.06936793,-0.139031306,18379220,5833252,14809290,0
0.024662726,0.069759451,0.000504507,0.069349982,-0.139069781,0.069663368,0.000253552,0.06936793,-0.139031306,6820319,6358780.5,1041753.938,0
0.024690028,0.069677636,0.000521494,0.069253981,-0.138982192,0.069663368,0.000253552,0.06936793,-0.139031306,-1764154.375,6789201.5,-8261931.5,0
0.024720745,0.069636382,0.000541164,0.06917882,-0.138924852,0.069663368,0.000253552,0.06936793,-0.139031306,-6760688,7287593.5,-14976591,0
0.024751462,0.069635369,0.000548604,0.069176108,-0.138923019,0.069663368,0.000253552,0.06936793,-0.139031306,-6904976,7476119.5,-15206889,0
0.024782179,0.069695324,0.000566675,0.069227256,-0.138977736,0.069663368,0.000253552,0.06936793,-0.139031306,-1093299.625,7934002.5,-9841543,0
0.024812894,0.069798149,0.000563546,0.069330357,-0.139079168,0.069663368,0.000253552,0.06936793,-0.139031306,9257499,7854728.5,523394.0938,0
0.024840198,0.069913797,0.000552643,0.069450364,-0.139195234,0.069663368,0.000253552,0.06936793,-0.139031306,21000164,7578467.5,12486674,0
0.024870913,0.070048027,0.000533911,0.069593839,-0.139332011,0.069663368,0.000253552,0.06936793,-0.139031306,34733880,7103811.5,26689242,0
0.02490163,0.070163719,0.000523682,0.069719642,-0.139450952,0.069663368,0.000253552,0.06936793,-0.139031306,46624336,6844628,39091816,0
0.024932347,0.070235357,0.000468964,0.069802523,-0.139527068,0.069663368,0.000253552,0.06936793,-0.139031306,54111896,5458185,47149140,0
0.024963064,0.070253484,0.000457488,0.069819674,-0.139544442,0.069663368,0.000253552,0.06936793,-0.139031306,55911132,5167403,48898608,0
0.024990367,0.070206068,0.000425711,0.069785543,-0.139504284,0.069663368,0.000253552,0.06936793,-0.139031306,51472464,4362211.5,45133592,0
0.025021084,0.070102364,0.00040354,0.069686636,-0.139404491,0.069663368,0.000253552,0.06936793,-0.139031306,41160196,3800446,35064400,0
0.025051799,0.069953486,0.000393161,0.069545254,-0.139261514,0.069663368,0.000253552,0.06936793,-0.139031306,26370522,3537463.25,20654328,0
0.025082516,0.069789022,0.000394359,0.06938459,-0.139101386,0.069663368,0.000253552,0.06936793,-0.139031306,9920560,3567808.75,4397196.5,0
0.025113232,0.069630131,0.000400215,0.069237828,-0.13895084,0.069663368,0.000253552,0.06936793,-0.139031306,-5760244.5,3716200,-10668960,0
0.025140535,0.069520049,0.000421957,0.069135822,-0.138846382,0.069663368,0.000253552,0.06936793,-0.139031306,-16632737,4267085.5,-21132146,0
0.025171252,0.069443628,0.00043663,0.069074787,-0.138778672,0.069663368,0.000253552,0.06936793,-0.139031306,-23936550,4638875,-27656444,0
0.025201969,0.069434009,0.000463482,0.069076791,-0.138774917,0.069663368,0.000253552,0.06936793,-0.139031306,-24614212,5319277.5,-27744810,0
0.025232686,0.069482788,0.000480047,0.069151126,-0.138835564,0.069663368,0.000253552,0.06936793,-0.139031306,-19068954,5739011,-20904864,0
0.025263401,0.06959448,0.000512271,0.06927754,-0.138952836,0.069663368,0.000253552,0.06936793,-0.139031306,-7465823,6555498,-8555587,0
0.025290705,0.069724984,0.000519826,0.069422528,-0.139088526,0.069663368,0.000253552,0.06936793,-0.139031306,6024309,6746943.5,5668315.5,0
0.02532142,0.069887318,0.000537011,0.069599696,-0.139255747,0.069663368,0.000253552,0.06936793,-0.139031306,22724850,7182366.5,23121008,0
0.025352137,0.070037894,0.00054856,0.069763578,-0.13941063,0.069663368,0.000253552,0.06936793,-0.139031306,38204556,7475004,39274912,0
0.025382854,0.070155054,0.000553065,0.069881052,-0.139526188,0.069663368,0.000253552,0.06936793,-0.139031306,49997980,7589144,51084244,0
0.025410157,0.070216581,0.000546618,0.069928132,-0.139579684,0.069663368,0.000253552,0.06936793,-0.139031306,55826660,7425808.5,56181108,0
0.025440874,0.070215777,0.000553571,0.069921553,-0.139576048,0.069663368,0.000253552,0.06936793,-0.139031306,55601656,7601979,55663104,0
0.02547159,0.070162006,0.000540945,0.069835849,-0.139507353,0.069663368,0.000253552,0.06936793,-0.139031306,49395804,7282049.5,47838912,0
0.025502305,0.070052601,0.000532942,0.069701821,-0.139387459,0.069663368,0.000253552,0.06936793,-0.139031306,37775132,7079263,34970684,0
0.025533022,0.069923319,0.000521535,0.06953454,-0.139241382,0.069663368,0.000253552,0.06936793,-0.139031306,23821372,6790229,19091036,0
0.025560325,0.069801398,0.000513788,0.069389857,-0.139110073,0.069663368,0.000253552,0.06936793,-0.139031306,10988309,6593936,5104635,0
0.025591042,0.069690257,0.000496477,0.069247402,-0.138985172,0.069663368,0.000253552,0.06936793,-0.139031306,-973476.9375,6155307,-8444105,0
0.025621759,0.069622137,0.000485166,0.069150075,-0.138903677,0.069663368,0.000253552,0.06936793,-0.139031306,-8555130,5868717.5,-17505842,0
0.025652476,0.06960351,0.000460487,0.0691147,-0.138877079,0.069663368,0.000253552,0.06936793,-0.139031306,-10847116,5243377,-20646604,0
0.025683191,0.069640413,0.000462043,0.06914109,-0.138908252,0.069663368,0.000253552,0.06936793,-0.139031306,-7397706.5,5282798,-17729912,0
0.025710495,0.069711529,0.000434837,0.069211453,-0.138977945,0.069663368,0.000253552,0.06936793,-0.139031306,-262334.9375,4593451,-10632454,0
0.02574121,0.069823667,0.000438406,0.069327451,-0.139090315,0.069663368,0.000253552,0.06936793,-0.139031306,11115218,4683876,940528.875,0
0.025771927,0.069941089,0.000423552,0.069468223,-0.139217481,0.069663368,0.000253552,0.06936793,-0.139031306,23510016,4307498.5,14518650,0
0.025802644,0.070050187,0.000438978,0.069601163,-0.13933669,0.069663368,0.000253552,0.06936793,-0.139031306,35080068,4698373.5,27296986,0
0.025833361,0.070124783,0.000446415,0.069706589,-0.139425352,0.069663368,0.000253552,0.06936793,-0.139031306,43353640,4886832,37132792,0
0.025860664,0.07015112,0.00046378,0.069761947,-0.1394656,0.069663368,0.000253552,0.06936793,-0.139031306,46727760,5326824,41977244,0
0.02589138,0.070129886,0.000486126,0.069774546,-0.139461339,0.069663368,0.000253552,0.06936793,-0.139031306,45436116,5893038,42400280,0
0.025922095,0.070063092,0.000527006,0.069729269,-0.139406145,0.069663368,0.000253552,0.06936793,-0.139031306,39253624,6928864.5,37308532,0
0.025952812,0.069954269,0.000535444,0.069647908,-0.139312461,0.069663368,0.000253552,0.06936793,-0.139031306,28991858,7142677.5,28438498,0
0.025980117,0.069850683,0.000555267,0.069548406,-0.139212444,0.069663368,0.000253552,0.06936793,-0.139031306,18673754,7644943.5,18326960,0
0.026010832,0.06973511,0.000577203,0.069437474,-0.139100879,0.069663368,0.000253552,0.06936793,-0.139031306,7162935.5,8200773.5,7051620.5,0
0.026041549,0.069643259,0.000570259,0.06934458,-0.139009878,0.069663368,0.000253552,0.06936793,-0.139031306,-2102792.25,8024832,-2267083.75,0
0.026072266,0.069598101,0.000551362,0.069281682,-0.138956666,0.069663368,0.000253552,0.06936793,-0.139031306,-7088272,7545996.5,-8151592,0
0.026102981,0.069600731,0.000536373,0.069263838,-0.138949171,0.069663368,0.000253552,0.06936793,-0.139031306,-7335096.5,7166214.5,-9435591,0
0.026130285,0.069637708,0.000509231,0.069291517,-0.138981014,0.069663368,0.000253552,0.06936793,-0.139031306,-3846940,6478470.5,-6419083.5,0
0.026161002,0.069730334,0.000467215,0.069346279,-0.139053613,0.069663368,0.000253552,0.06936793,-0.139031306,4525364.5,5413846,34818.35156,0
0.026191717,0.069832705,0.000431886,0.069438025,-0.139149219,0.069663368,0.000253552,0.06936793,-0.139031306,14558633,4518667.5,9529327,0
0.026222434,0.069945261,0.000398791,0.069531336,-0.139250621,0.069663368,0.000253552,0.06936793,-0.139031306,25401266,3680108.75,19396858,0
0.026253151,0.070034422,0.000374198,0.069614388,-0.139335439,0.069663368,0.000253552,0.06936793,-0.139031306,34218128,3056965.5,27904042,0
0.026280453,0.070090398,0.000359553,0.069657363,-0.13938418,0.069663368,0.000253552,0.06936793,-0.139031306,39524460,2685886,32551638,0
0.02631117,0.070102468,0.000368781,0.069673501,-0.139398068,0.069663368,0.000253552,0.06936793,-0.139031306,40840004,2919710.25,34073524,0
0.026341887,0.070068218,0.000385626,0.069645345,-0.139367327,0.069663368,0.000253552,0.06936793,-0.139031306,37546736,3346531.5,31088998,0
0.026372602,0.069990352,0.000423914,0.06958358,-0.139298558,0.069663368,0.000253552,0.06936793,-0.139031306,30115448,4316671,24473250,0
0.026403319,0.069893889,0.000477149,0.069494314,-0.13920708,0.069663368,0.000253552,0.06936793,-0.139031306,20591414,5665571,15314016,0
0.026430622,0.069796853,0.000522905,0.069417164,-0.139121294,0.069663368,0.000253552,0.06936793,-0.139031306,11326480,6824949.5,7056936.5,0
0.026461339,0.069704585,0.000565274,0.069343746,-0.13903968,0.069663368,0.000253552,0.06936793,-0.139031306,2514638.5,7898518.5,-799380.6875,0
0.026492056,0.069647536,0.00062191,0.069299951,-0.138990015,0.069663368,0.000253552,0.06936793,-0.139031306,-2893212.75,9333579,-5535905,0
0.026522772,0.06963893,0.000629244,0.06929303,-0.138982356,0.069663368,0.000253552,0.06936793,-0.139031306,-3717119.75,9519412,-6274102.5,0
0.026550075,0.069663838,0.000647802,0.06933561,-0.1390156,0.069663368,0.000253552,0.06936793,-0.139031306,-770138.875,9989627,-2432128.75,0
0.026580792,0.069744997,0.000639179,0.069409147,-0.13909179,0.069663368,0.000253552,0.06936793,-0.139031306,7203832,9771137,5155776,0
0.026611507,0.069855139,0.000617836,0.069512255,-0.139196828,0.069663368,0.000253552,0.06936793,-0.139031306,18107852,9230340,15703500,0
0.026642224,0.069975533,0.000574378,0.069627121,-0.139312699,0.069663368,0.000253552,0.06936793,-0.139031306,30081762,8129201,27397164,0
0.026672941,0.07008785,0.000536681,0.069723003,-0.139415249,0.069663368,0.000253552,0.06936793,-0.139031306,40970308,7174017,37452912,0
0.026700243,0.070159502,0.000497911,0.069782794,-0.139479995,0.069663368,0.000253552,0.06936793,-0.139031306,47881800,6191636,43763316,0
0.02673096,0.070196711,0.000453564,0.069799475,-0.139506534,0.069663368,0.000253552,0.06936793,-0.139031306,51112728,5067975.5,45954044,0
0.026761677,0.070175543,0.000412813,0.069763273,-0.139478281,0.069663368,0.000253552,0.06936793,-0.139031306,48608236,4035394,42687628,0
0.026792392,0.070097126,0.000399913,0.069676816,-0.13939707,0.069663368,0.000253552,0.06936793,-0.139031306,40518888,3708537.5,34190600,0
0.026823109,0.069979765,0.000377838,0.06954807,-0.139275849,0.069663368,0.000253552,0.06936793,-0.139031306,28428454,3149197.25,21523460,0
0.026850412,0.069855295,0.000386546,0.069420412,-0.139151663,0.069663368,0.000253552,0.06936793,-0.139031306,15827499,3369848.75,8760797,0
0.026881129,0.069712795,0.00039562,0.06928201,-0.13901332,0.069663368,0.000253552,0.06936793,-0.139031306,1594885.75,3599748.75,-5264042,0
0.026911845,0.06959226,0.000416847,0.069173954,-0.138900727,0.069663368,0.000253552,0.06936793,-0.139031306,-10218982,4137614.5,-16445672,0
0.026942562,0.06952057,0.000444656,0.069106363,-0.138832122,0.069663368,0.000253552,0.06936793,-0.139031306,-17328582,4842258.5,-23347256,0
0.026973277,0.06949918,0.000462887,0.069102094,-0.138819486,0.069663368,0.000253552,0.06936793,-0.139031306,-19052978,5304199,-24204394,0
0.027000582,0.069531091,0.000481458,0.069146231,-0.138856947,0.069663368,0.000253552,0.06936793,-0.139031306,-15537906,5774747.5,-20069674,0
0.027031297,0.06962049,0.0004931,0.06924428,-0.138949275,0.069663368,0.000253552,0.06936793,-0.139031306,-6328335.5,6069745,-10421675,0
0.027062014,0.069748364,0.000503712,0.069380105,-0.139079154,0.069663368,0.000253552,0.06936793,-0.139031306,6733700,6338627.5,3043276.75,0
0.027092731,0.069893777,0.000489288,0.069532007,-0.139225587,0.069663368,0.000253552,0.06936793,-0.139031306,21523390,5973144,18161962,0
0.027120033,0.070023403,0.000498754,0.06965486,-0.139349937,0.069663368,0.000253552,0.06936793,-0.139031306,34394500,6213008,30689900,0
0.02715075,0.07013087,0.000486917,0.069771819,-0.139460474,0.069663368,0.000253552,0.06936793,-0.139031306,45442492,5913081,42218504,0
0.027181467,0.070202261,0.000480228,0.069825865,-0.139522269,0.069663368,0.000253552,0.06936793,-0.139031306,52191220,5743594.5,48088664,0
0.027212182,0.070207685,0.000477706,0.069826901,-0.139525443,0.069663368,0.000253552,0.06936793,-0.139031306,52627392,5679680.5,48302160,0
0.027242899,0.070150368,0.000493143,0.069772162,-0.139470249,0.069663368,0.000253552,0.06936793,-0.139031306,46925664,6070839.5,42731300,0
0.027270202,0.070065506,0.000495367,0.069678254,-0.139382198,0.069663368,0.000253552,0.06936793,-0.139031306,38162876,6127177,33510108,0
0.027300918,0.069933176,0.000516186,0.069553055,-0.13925536,0.069663368,0.000253552,0.06936793,-0.139031306,25029168,6654699,20737646,0
0.027331635,0.069797538,0.000534718,0.069422439,-0.139124215,0.069663368,0.000253552,0.06936793,-0.139031306,11509764,7124278,7472530,0
0.027362352,0.069675282,0.000551394,0.069314048,-0.139010623,0.069663368,0.000253552,0.06936793,-0.139031306,-443049.2188,7546806.5,-3777359,0
0.027393067,0.069595143,0.000557157,0.069241315,-0.138935328,0.069663368,0.000253552,0.06936793,-0.139031306,-8319980.5,7692836,-11278700,0
0.027420372,0.069562942,0.000562039,0.069221914,-0.138909906,0.069663368,0.000253552,0.06936793,-0.139031306,-11239827,7816550.5,-13550123,0
0.027451087,0.069581509,0.000565051,0.069249585,-0.13893269,0.069663368,0.000253552,0.06936793,-0.139031306,-9144493,7892847,-10993398,0
0.027481804,0.069646001,0.000545119,0.069329612,-0.139003858,0.069663368,0.000253552,0.06936793,-0.139031306,-2268906.5,7387827,-3330595.5,0
0.027512521,0.069755964,0.000527595,0.069435433,-0.139110148,0.069663368,0.000253552,0.06936793,-0.139031306,8689231,6943793.5,7417878.5,0
0.027543236,0.069876127,0.00050034,0.069560945,-0.139231145,0.069663368,0.000253552,0.06936793,-0.139031306,20911196,6253201,19910630,0
0.02757054,0.069983549,0.000475814,0.069658749,-0.139332235,0.069663368,0.000253552,0.06936793,-0.139031306,31477140,5631747.5,29989098,0
0.027601257,0.070082098,0.000446778,0.069737203,-0.139419407,0.069663368,0.000253552,0.06936793,-0.139031306,40889192,4896019.5,38383108,0
0.027631972,0.070134372,0.00043086,0.069767311,-0.139459983,0.069663368,0.000253552,0.06936793,-0.139031306,45594820,4492673,41965252,0
0.027662689,0.070135847,0.000411247,0.069743261,-0.139448866,0.069663368,0.000253552,0.06936793,-0.139031306,45106216,3995725.5,40182880,0
0.027693406,0.070086725,0.000419612,0.069665328,-0.139386296,0.069663368,0.000253552,0.06936793,-0.139031306,39445528,4207682,33062458,0
0.027720708,0.070012458,0.000425479,0.069561899,-0.139298767,0.069663368,0.000253552,0.06936793,-0.139031306,31246366,4356337.5,23385368,0
0.027751425,0.069901854,0.000438711,0.069434151,-0.139181376,0.069663368,0.000253552,0.06936793,-0.139031306,19692174,4691604.5,10962196,0
0.02778214,0.069798656,0.000458028,0.069303803,-0.139066339,0.069663368,0.000253552,0.06936793,-0.139031306,8632902,5181071,-1472763.875,0
0.027812857,0.069706105,0.000497934,0.069211386,-0.138975233,0.069663368,0.000253552,0.06936793,-0.139031306,-674069.8125,6192214.5,-10772940,0
0.027840162,0.069660597,0.000509403,0.069161162,-0.138928086,0.069663368,0.000253552,0.06936793,-0.139031306,-5369774.5,6482835,-15707373,0
0.027870877,0.069648705,0.000523719,0.069161177,-0.138922229,0.069663368,0.000253552,0.06936793,-0.139031306,-6268782,6845571,-16003338,0
0.027901594,0.069686405,0.000540264,0.069216505,-0.13896805,0.069663368,0.000253552,0.06936793,-0.139031306,-2036322.75,7264807,-10877209,0
0.02793231,0.069763489,0.000541079,0.069320887,-0.139057428,0.069663368,0.000253552,0.06936793,-0.139031306,6399514,7285439.5,-1058162.375,0
0.027963025,0.069868222,0.000526376,0.069456041,-0.139175579,0.069663368,0.000253552,0.06936793,-0.139031306,17694766,6912897,11778364,0
0.02799033,0.069964595,0.000518431,0.069585823,-0.13928698,0.069663368,0.000253552,0.06936793,-0.139031306,28223726,6711581.5,24000596,0
0.028021045,0.070062459,0.000505464,0.069714628,-0.13939862,0.069663368,0.000253552,0.06936793,-0.139031306,38840180,6383016,36185256,0
0.028051762,0.070122845,0.000485274,0.069807544,-0.139474124,0.069663368,0.000253552,0.06936793,-0.139031306,45727084,5871450.5,44720384,0
0.028082479,0.070138358,0.000461911,0.069841243,-0.139498368,0.069663368,0.000253552,0.06936793,-0.139031306,47741328,5279465.5,47656328,0
0.028113196,0.070092082,0.000454129,0.069818415,-0.139464334,0.069663368,0.000253552,0.06936793,-0.139031306,43671732,5082281,44775136,0
0.028140498,0.070014179,0.000450763,0.069745362,-0.139389977,0.069663368,0.000253552,0.06936793,-0.139031306,35956208,4996991.5,37305280,0
0.028171215,0.069891132,0.000446191,0.06962201,-0.139268607,0.069663368,0.000253552,0.06936793,-0.139031306,23570052,4881135.5,24903484,0
0.02820193,0.069753386,0.000453835,0.069475651,-0.139128685,0.069663368,0.000253552,0.06936793,-0.139031306,9498128,5074836,10395603,0
0.028232647,0.069626838,0.000471741,0.069331467,-0.138995335,0.069663368,0.000253552,0.06936793,-0.139031306,-3672497,5528547.5,-3668864,0
0.028263364,0.069532864,0.000484669,0.069214173,-0.13889128,0.069663368,0.000253552,0.06936793,-0.139031306,-13708074,5856124.5,-14886450,0
0.028290667,0.06949167,0.000493002,0.069148205,-0.1388385,0.069663368,0.000253552,0.06936793,-0.139031306,-18470538,6067269,-20904320,0
0.028321384,0.06950029,0.000511324,0.069126561,-0.138832092,0.069663368,0.000253552,0.06936793,-0.139031306,-18358226,6531513.5,-22325942,0
0.0283521,0.06955985,0.000517098,0.069175273,-0.138885409,0.069663368,0.000253552,0.06936793,-0.139031306,-12637830,6677818,-17154728,0
0.028382815,0.069679044,0.00052795,0.069266349,-0.138988972,0.069663368,0.000253552,0.06936793,-0.139031306,-1349204.25,6952787.5,-7291325,0
0.02841012,0.069808677,0.000526024,0.069385134,-0.139111325,0.069663368,0.000253552,0.06936793,-0.139031306,11420881,6903981,4928948.5,0
0.028440835,0.069963492,0.000526063,0.069535926,-0.139261857,0.069663368,0.000253552,0.06936793,-0.139031306,26894558,6904977.5,20198646,0
0.028471552,0.070110872,0.00052719,0.069674462,-0.139402673,0.069663368,0.000253552,0.06936793,-0.139031306,41499520,6933533.5,34355536,0
0.028502269,0.070216134,0.000520774,0.069784924,-0.139508933,0.069663368,0.000253552,0.06936793,-0.139031306,52218760,6770949.5,45338196,0
0.028532984,0.070275098,0.000513212,0.069836676,-0.139563471,0.069663368,0.000253552,0.06936793,-0.139031306,57970212,6579347,50724172,0
0.028560288,0.070264459,0.000521709,0.069840036,-0.13955988,0.069663368,0.000253552,0.06936793,-0.139031306,57249488,6794655.5,50712888,0
0.028591005,0.070205607,0.000516033,0.069778524,-0.139500588,0.069663368,0.000253552,0.06936793,-0.139031306,51262328,6650813.5,44591220,0
0.02862172,0.0700927,0.000516137,0.069674022,-0.139393508,0.069663368,0.000253552,0.06936793,-0.139031306,40114496,6653458,33868832,0
0.028652437,0.069955789,0.000510322,0.0695379,-0.13925904,0.069663368,0.000253552,0.06936793,-0.139031306,26361304,6506108,20155844,0
0.028683154,0.069808036,0.000507511,0.069404572,-0.139120594,0.069663368,0.000253552,0.06936793,-0.139031306,11857696,6434892.5,6383278.5,0
0.028710457,0.069700345,0.000497568,0.069295309,-0.139013737,0.069663368,0.000253552,0.06936793,-0.139031306,984897.75,6182955,-4568795,0
0.028741173,0.069609821,0.000477571,0.069210932,-0.138927594,0.069663368,0.000253552,0.06936793,-0.139031306,-7967977.5,5676261,-13210288,0
0.028771888,0.069571748,0.000466361,0.069171987,-0.138889655,0.069663368,0.000253552,0.06936793,-0.139031306,-11819927,5392226,-17106622,0
0.028802605,0.069580697,0.000445561,0.069189154,-0.138902515,0.069663368,0.000253552,0.06936793,-0.139031306,-10714465,4865184,-15584779,0
0.028833322,0.069642082,0.000422359,0.069248088,-0.138961777,0.069663368,0.000253552,0.06936793,-0.139031306,-4600476,4277289.5,-9595030,0
0.028860625,0.069720007,0.000414134,0.06933485,-0.139042899,0.069663368,0.000253552,0.06936793,-0.139031306,3459068.5,4068874.5,-1087586.5,0
0.028891342,0.069826446,0.000399377,0.069445856,-0.139149994,0.069663368,0.000253552,0.06936793,-0.139031306,14280827,3694944.75,9965302,0
